Energy	Zenith	C
15.859296482412061	0.25125628140703515	3298.2184775590504
15.874371859296483	0.25125628140703515	3394.8663195516474
15.889447236180905	0.25125628140703515	3494.346237534763
15.904522613065327	0.25125628140703515	3596.7412199564933
15.919597989949748	0.25125628140703515	3702.136687079045
15.93467336683417	0.25125628140703515	3810.62056223839
15.949748743718594	0.25125628140703515	3922.2833451919237
15.964824120603016	0.25125628140703515	4037.21818761534
15.979899497487438	0.25125628140703515	4155.520970812105
15.99497487437186	0.25125628140703515	4277.2903856997455
16.01005025125628	0.25125628140703515	4402.628015140063
16.025125628140703	0.25125628140703515	4531.638418682022
16.040201005025125	0.25125628140703515	4664.429219787604
16.055276381909547	0.25125628140703515	4801.111195613936
16.07035175879397	0.25125628140703515	4941.798369426002
16.08542713567839	0.25125628140703515	5086.608105717626
16.100502512562812	0.25125628140703515	5235.661208119591
16.115577889447238	0.25125628140703515	5389.082020176795
16.13065326633166	0.25125628140703515	5546.998529078469
16.14572864321608	0.25125628140703515	5709.542472428246
16.160804020100503	0.25125628140703515	5876.849448142473
16.175879396984925	0.25125628140703515	6049.059027569337
16.190954773869347	0.25125628140703515	6226.314871922317
16.20603015075377	0.25125628140703515	6408.764852125863
16.22110552763819	0.25125628140703515	6596.56117217267
16.236180904522612	0.25125628140703515	6789.860496095683
16.251256281407034	0.25125628140703515	6988.824078661048
16.266331658291456	0.25125628140703515	7193.617899890346
16.281407035175878	0.25125628140703515	7404.412803525159
16.2964824120603	0.25125628140703515	7621.3846395487935
16.311557788944725	0.25125628140703515	7844.714410884366
16.326633165829147	0.25125628140703515	8074.5884243915625
16.34170854271357	0.25125628140703515	8311.198446288414
16.35678391959799	0.25125628140703515	8554.741862126762
16.371859296482413	0.25125628140703515	8805.421841456144
16.386934673366834	0.25125628140703515	9063.447507312252
16.402010050251256	0.25125628140703515	9329.03411067246
16.417085427135678	0.25125628140703515	9602.40321002306
16.4321608040201	0.25125628140703515	9883.782856188347
16.44723618090452	0.25125628140703515	10173.407782576181
16.462311557788944	0.25125628140703515	10471.519600997688
16.477386934673365	0.25125628140703515	10778.36700322571
16.492462311557787	0.25125628140703515	11094.205968459126
16.507537688442213	0.25125628140703515	11419.299976866556
16.522613065326635	0.25125628140703515	11753.920229387517
16.537688442211056	0.25125628140703515	12098.345873974942
16.55276381909548	0.25125628140703515	12452.864238466344
16.5678391959799	0.25125628140703515	12817.771070279765
16.582914572864322	0.25125628140703515	13193.370783132725
16.597989949748744	0.25125628140703515	13579.97671099153
16.613065326633166	0.25125628140703515	13977.911369461577
16.628140703517587	0.25125628140703515	14387.506724837143
16.64321608040201	0.25125628140703515	14809.104471035747
16.65829145728643	0.25125628140703515	15243.056314646657
16.673366834170853	0.25125628140703515	15689.724268333135
16.688442211055275	0.25125628140703515	16149.480952831278
16.7035175879397	0.25125628140703515	16622.709907799428
16.718592964824122	0.25125628140703515	17109.805911775045
16.733668341708544	0.25125628140703515	17611.175311509003
16.748743718592966	0.25125628140703515	18127.236360948667
16.763819095477388	0.25125628140703515	18658.419570155602
16.77889447236181	0.25125628140703515	19205.16806444647
16.79396984924623	0.25125628140703515	19767.93795405899
16.809045226130653	0.25125628140703515	20347.19871464906
16.824120603015075	0.25125628140703515	20943.43357893873
16.839195979899497	0.25125628140703515	21557.13993983989
16.85427135678392	0.25125628140703515	22188.829765390674
16.86934673366834	0.25125628140703515	22839.030025851655
16.884422110552762	0.25125628140703515	23508.283133315897
16.899497487437188	0.25125628140703515	24197.147394202508
16.91457286432161	0.25125628140703515	24906.197475007713
16.92964824120603	0.25125628140703515	25636.024881705795
16.944723618090453	0.25125628140703515	26387.238453196886
16.959798994974875	0.25125628140703515	27160.464869214346
16.974874371859297	0.25125628140703515	27956.349173115177
16.98994974874372	0.25125628140703515	28775.555309990847
17.00502512562814	0.25125628140703515	29618.76668054477
17.020100502512562	0.25125628140703515	30486.686711201753
17.035175879396984	0.25125628140703515	31380.039440922275
17.050251256281406	0.25125628140703515	32299.570125212118
17.065326633165828	0.25125628140703515	33246.04585783266
17.08040201005025	0.25125628140703515	34220.256210727166
17.095477386934675	0.25125628140703515	35223.0138927012
17.110552763819094	0.25125628140703515	36255.155427401245
17.12562814070352	0.25125628140703515	37317.54185116486
